name,calories,protein,carbs,fats,vitamins,saturatedFat,fibre
Biryani,386.2292599209986,23.895117637135712,72.2414028186864,14.757865106708975,"B6, E",1.923632111668787,3.3062426919307275
Biryani,210.09574513205646,12.998141430349019,39.29689676458349,8.02778294629103,"B6, E",1.0463912598016822,1.7984849777841412
Biryani,461.56480223032884,28.555954690514508,86.33237370899575,17.63644497238066,"B6, E",2.2988441511860738,3.9511383848510646
Biryani,273.1366195125037,16.89833560408097,51.08823852126869,10.436582115224851,"B6, E",1.3603691555486568,2.3381344860992543
Biryani,321.5035171152303,19.890684521915027,60.134918551475174,12.284686918566388,"B6, E",1.6012626533365557,2.752170185422205
Biryani,274.3553404180769,16.97373506866701,51.316191493762474,10.483149583289942,"B6, E",1.3664390495530676,2.3485671164193356
